AwayTeamAvgGoals,AwayTeamCreatonShooting,AwayTeamDefencePressure,AwayTeamOdds,AwayTeamPlaySpeed,GoalDiff,HomeTeamAvgGoals,HomeTeamCreatonShooting,HomeTeamDefencePressure,HomeTeamPlaySpeed,HomeTeamsOdds,corner_away_team,corner_home_team,crosses_away_team,crosses_home_team,on_target_shot_away_team,on_target_shot_home_team,possession_away_team,possession_home_team,red_card_away_team,red_card_home_team,yellow_card_away_team,yellow_card_home_team,HomeTeamRatings,AwayTeamRatings,win
1.176470588,47,44,2.427,42,-3,1.588235294,58,63,56,1.793,3,6,7,23,7,7,50,50,0,0,1,2,69.42105263,72.48979592,2
1.176470588,47,44,2.343,42,2,1.352941176,44,55,60,1.623,4,6,13,17,5,6,48,52,0,0,3,0,71.66666667,72.48979592,0
1.176470588,47,44,2.313,42,1,0.882352941,45,32,59,1.465,2,3,7,27,4,2,58,42,0,0,2,4,69.87096774,72.48979592,0
1.176470588,47,44,2.338,42,1,1.882352941,50,66,68,1.837,4,10,8,30,3,11,41,59,0,0,4,1,77.56716418,72.48979592,0
1.176470588,47,44,2.402,42,0,1.294117647,48,41,59,1.982,4,10,12,19,5,12,53,47,0,0,3,1,73.13432836,72.48979592,1
1.176470588,47,44,2.2,42,1,1.411764706,45,50,47,1.979,5,4,15,11,6,5,54,46,0,0,1,1,72.76190476,72.48979592,1
1.176470588,47,44,2.386,42,2,1.647058824,37,55,58,1.981,6,8,15,23,1,9,38,62,0,0,1,2,75.57894737,72.48979592,1
1.176470588,47,44,2.428,42,0,1.294117647,40,48,51,1.763,3,3,15,16,3,2,51,49,0,0,3,2,72.23076923,72.48979592,0
1.176470588,47,44,2.24,42,1,0.941176471,71,42,59,1.768,8,3,15,16,8,1,52,48,1,0,2,3,73.18333333,72.48979592,1
1.176470588,47,44,2.352,42,-2,0.882352941,40,35,48,1.377,4,5,14,29,3,8,46,54,0,0,1,1,70.7027027,72.48979592,2
1.176470588,47,44,2.361,42,1,1.294117647,59,63,69,1.564,4,1,13,12,6,4,52,48,0,0,4,3,72.57575758,72.48979592,2
1.176470588,47,44,2.423,42,-4,2.470588235,49,41,31,2.262,2,5,9,13,2,7,44,56,0,0,1,2,74.07594937,72.48979592,2
1.176470588,47,44,2.168,42,-1,1.294117647,51,37,55,1.701,5,8,18,21,3,5,52,48,0,0,1,2,69.18072289,72.48979592,2
1.470588235,61,61,2.832,73,3,3,22,72,45,3.712,5,7,11,17,6,3,36,64,0,0,3,2,80.17857143,74.48484848,1
1.470588235,61,61,2.408,73,4,2.882352941,49,65,71,2.306,1,3,9,11,4,11,44,56,0,0,3,1,76.63513514,74.48484848,1
1.470588235,61,61,3.265,73,0,1.058823529,55,34,59,0.976,5,0,22,11,9,4,54,46,0,1,1,2,72.61818182,74.48484848,0
1.470588235,61,61,3.247,73,0,1.588235294,58,63,56,1.015,6,2,19,18,5,3,60,40,0,0,2,1,69.42105263,74.48484848,2
1.470588235,61,61,2.93,73,1,1.352941176,44,55,60,1.098,12,1,15,13,3,5,60,40,0,0,1,1,71.66666667,74.48484848,1
1.470588235,61,61,3.963,73,0,0.882352941,45,32,59,0.892,6,3,18,15,5,6,58,42,0,0,3,6,69.87096774,74.48484848,2
1.470588235,61,61,2.427,73,-2,1.882352941,50,66,68,1.405,5,5,12,12,8,8,49,51,0,0,2,0,77.56716418,74.48484848,1
1.470588235,61,61,2.954,73,-3,1.294117647,48,41,59,1.106,9,2,10,15,9,5,46,54,0,0,3,3,73.13432836,74.48484848,2
1.470588235,61,61,2.77,73,0,1.411764706,45,50,47,1.131,2,8,12,18,3,5,42,58,1,0,3,1,72.76190476,74.48484848,1
1.470588235,61,61,2.779,73,-1,1.647058824,37,55,58,1.164,4,6,11,12,5,7,46,54,0,0,3,3,75.57894737,74.48484848,2
1.470588235,61,61,3.468,73,-5,1.294117647,40,48,51,0.965,8,3,12,13,8,4,58,42,0,0,1,2,72.23076923,74.48484848,2
1.470588235,61,61,3.09,73,-1,0.941176471,71,42,59,1.052,8,8,14,21,3,9,52,48,0,1,3,1,73.18333333,74.48484848,2
1.470588235,61,61,3.873,73,-4,0.882352941,40,35,48,0.908,8,3,21,13,3,4,58,42,0,0,0,0,70.7027027,74.48484848,2
1.470588235,61,61,3.053,73,-1,1.294117647,59,63,69,1.058,9,2,17,9,8,1,61,39,0,0,2,2,72.57575758,74.48484848,0
1.470588235,61,61,2.562,73,-4,2.470588235,49,41,31,1.395,3,6,20,9,8,6,42,58,0,0,2,2,74.07594937,74.48484848,1
1.470588235,61,61,3.106,73,-2,1.294117647,51,37,55,1.053,3,6,14,24,3,5,51,49,0,0,3,2,69.18072289,74.48484848,2
1.470588235,61,61,2.756,73,-1,1.176470588,47,44,42,1.152,5,3,16,10,5,5,51,49,0,0,2,6,72.48979592,74.48484848,0
1.411764706,55,34,4.068,59,3,3,22,72,45,8.058,0,9,9,25,0,17,27,73,0,0,1,0,80.17857143,72.61818182,1
1.411764706,55,34,3.027,59,6,2.882352941,49,65,71,4.635,4,6,14,14,2,8,42,58,0,0,2,0,76.63513514,72.61818182,1
1.411764706,55,34,2.307,59,0,1.823529412,61,61,73,2.006,1,9,6,20,1,12,39,61,0,0,3,2,74.48484848,72.61818182,0
1.411764706,55,34,2.419,59,0,1.588235294,58,63,56,1.524,0,10,7,28,2,10,45,55,0,0,5,2,69.42105263,72.61818182,2
1.411764706,55,34,2.348,59,2,1.352941176,44,55,60,1.643,4,4,9,14,6,5,51,49,0,0,2,1,71.66666667,72.61818182,1
1.411764706,55,34,2.469,59,2,0.882352941,45,32,59,1.278,8,3,7,18,5,5,61,39,0,0,1,2,69.87096774,72.61818182,0
1.411764706,55,34,2.409,59,-2,1.882352941,50,66,68,2.267,1,6,3,40,3,9,34,66,0,0,2,0,77.56716418,72.61818182,2
1.411764706,55,34,2.458,59,-5,1.294117647,48,41,59,1.734,4,6,12,20,7,9,43,57,0,0,1,2,73.13432836,72.61818182,2
1.411764706,55,34,2.353,59,1,1.411764706,45,50,47,1.414,2,6,12,16,7,4,39,61,0,0,3,2,72.76190476,72.61818182,0
1.411764706,55,34,2.371,59,-1,1.647058824,37,55,58,1.854,2,9,8,17,1,8,33,67,0,0,5,1,75.57894737,72.61818182,0
1.411764706,55,34,2.407,59,0,1.294117647,40,48,51,1.429,4,7,3,18,5,3,47,53,0,0,3,2,72.23076923,72.61818182,0
1.411764706,55,34,2.352,59,-1,0.941176471,71,42,59,1.694,6,7,12,20,9,10,49,51,0,0,4,2,73.18333333,72.61818182,2
1.411764706,55,34,2.404,59,-3,0.882352941,40,35,48,1.402,2,5,13,15,6,10,51,49,0,0,2,2,70.7027027,72.61818182,2
1.411764706,55,34,2.4,59,3,1.294117647,59,63,69,1.571,6,7,20,14,2,6,48,52,0,0,4,2,72.57575758,72.61818182,1
1.411764706,55,34,2.376,59,2,2.470588235,49,41,31,1.889,2,6,14,5,7,9,50,50,0,0,5,2,74.07594937,72.61818182,1
1.411764706,55,34,2.352,59,2,1.294117647,51,37,55,1.401,3,8,11,15,2,10,55,45,0,0,3,2,69.18072289,72.61818182,1
1.411764706,55,34,2.48,59,1,1.176470588,47,44,42,1.402,6,4,14,22,6,7,46,54,0,0,2,0,72.48979592,72.61818182,2
0.882352941,50,66,3.161,68,6,3,22,72,45,5.33,1,5,9,17,1,8,39,61,0,0,2,1,80.17857143,77.56716418,1
0.882352941,50,66,2.77,68,5,2.882352941,49,65,71,2.864,6,7,10,19,3,8,40,60,0,0,0,2,76.63513514,77.56716418,1
0.882352941,50,66,2.37,68,2,1.823529412,61,61,73,1.804,2,6,7,15,8,3,53,47,0,0,4,0,74.48484848,77.56716418,1
0.882352941,50,66,2.625,68,2,1.058823529,55,34,59,1.261,7,4,14,18,9,7,59,41,0,0,3,3,72.61818182,77.56716418,0
0.882352941,50,66,2.846,68,-5,1.588235294,58,63,56,1.129,1,7,12,30,1,6,56,44,0,0,5,1,69.42105263,77.56716418,1
0.882352941,50,66,2.453,68,2,1.352941176,44,55,60,1.496,3,4,9,14,1,4,61,39,1,0,3,2,71.66666667,77.56716418,1
0.882352941,50,66,3.043,68,-1,0.882352941,45,32,59,1.007,3,5,19,17,7,3,68,32,0,0,1,2,69.87096774,77.56716418,2
0.882352941,50,66,2.69,68,0,1.294117647,48,41,59,1.657,3,1,32,4,10,3,75,25,0,0,1,2,73.13432836,77.56716418,1
0.882352941,50,66,3.01,68,-2,1.411764706,45,50,47,1.054,5,3,20,17,7,5,52,48,0,0,2,3,72.76190476,77.56716418,0
0.882352941,50,66,2.54,68,0,1.647058824,37,55,58,1.402,6,6,24,14,6,2,60,40,0,0,3,2,75.57894737,77.56716418,1
0.882352941,50,66,3.125,68,0,1.294117647,40,48,51,1.037,3,3,29,21,12,5,55,45,0,0,0,2,72.23076923,77.56716418,1
0.882352941,50,66,2.77,68,0,0.941176471,71,42,59,1.133,4,2,35,17,7,4,54,46,0,0,1,2,73.18333333,77.56716418,0
0.882352941,50,66,3.245,68,-4,0.882352941,40,35,48,0.995,7,1,16,12,9,4,61,39,0,0,1,2,70.7027027,77.56716418,2
0.882352941,50,66,2.831,68,-1,1.294117647,59,63,69,1.151,5,3,28,11,11,2,61,39,0,0,1,1,72.57575758,77.56716418,1
0.882352941,50,66,2.5,68,1,2.470588235,49,41,31,1.437,1,3,14,7,4,3,51,49,0,0,3,2,74.07594937,77.56716418,1
0.882352941,50,66,2.553,68,-2,1.294117647,51,37,55,1.211,5,2,21,21,8,4,61,39,0,0,3,2,69.18072289,77.56716418,0
0.882352941,50,66,2.849,68,-1,1.176470588,47,44,42,1.105,4,5,25,17,5,1,55,45,0,0,0,0,72.48979592,77.56716418,2
1.941176471,49,65,2.406,71,4,3,22,72,45,2.179,4,5,7,21,5,6,44,56,0,0,1,3,80.17857143,76.63513514,1
1.941176471,49,65,2.685,71,-4,1.823529412,61,61,73,1.22,1,8,9,23,3,8,51,49,0,0,1,5,74.48484848,76.63513514,2
1.941176471,49,65,4.855,71,-6,1.058823529,55,34,59,0.842,3,2,19,11,5,4,74,26,0,0,1,4,72.61818182,76.63513514,2
1.941176471,49,65,4.7,71,-3,1.588235294,58,63,56,0.849,9,1,8,13,5,2,69,31,0,0,0,3,69.42105263,76.63513514,2
1.941176471,49,65,3.634,71,-4,1.352941176,44,55,60,0.932,4,8,7,15,6,7,47,53,0,0,1,2,71.66666667,76.63513514,2
1.941176471,49,65,5.8,71,-2,0.882352941,45,32,59,0.8,4,2,14,16,5,1,66,34,0,0,1,0,69.87096774,76.63513514,2
1.941176471,49,65,3.553,71,-5,1.882352941,50,66,68,0.956,5,9,12,26,5,8,44,56,0,0,2,3,77.56716418,76.63513514,2
1.941176471,49,65,4.768,71,-6,1.294117647,48,41,59,0.854,4,3,5,16,6,4,55,45,0,0,1,0,73.13432836,76.63513514,2
1.941176471,49,65,4.381,71,-2,1.411764706,45,50,47,0.865,3,3,17,12,3,6,63,37,0,0,2,0,72.76190476,76.63513514,0
1.941176471,49,65,3.787,71,-1,1.647058824,37,55,58,0.934,9,1,17,5,6,4,48,52,0,0,3,5,75.57894737,76.63513514,0
1.941176471,49,65,5.48,71,-2,1.294117647,40,48,51,0.822,5,3,27,9,12,2,78,22,0,0,3,5,72.23076923,76.63513514,1
1.941176471,49,65,4.046,71,1,0.941176471,71,42,59,0.905,6,6,20,17,5,5,63,37,0,0,1,3,73.18333333,76.63513514,1
1.941176471,49,65,5.975,71,-3,0.882352941,40,35,48,0.796,4,2,21,9,6,3,72,28,0,0,1,3,70.7027027,76.63513514,2
1.941176471,49,65,4.86,71,-2,1.294117647,59,63,69,0.844,4,5,22,11,7,3,64,36,0,0,1,2,72.57575758,76.63513514,0
1.941176471,49,65,2.63,71,-6,2.470588235,49,41,31,1.224,1,3,13,12,4,3,50,50,0,0,1,1,74.07594937,76.63513514,2
1.941176471,49,65,5.055,71,-6,1.294117647,51,37,55,0.82,4,1,12,7,4,3,61,39,0,0,3,2,69.18072289,76.63513514,2
1.941176471,49,65,3.754,71,-1,1.176470588,47,44,42,0.928,7,2,12,6,8,2,69,31,0,0,1,0,72.48979592,76.63513514,1
1.294117647,71,42,3.842,59,5,3,22,72,45,7.54,0,10,9,14,2,13,26,74,0,0,1,1,80.17857143,73.18333333,1
1.294117647,71,42,3.18,59,-1,2.882352941,49,65,71,4.567,1,2,6,27,3,7,18,82,0,0,0,1,76.63513514,73.18333333,0
1.294117647,71,42,2.33,59,1,1.823529412,61,61,73,2.155,9,6,22,13,8,7,48,52,0,1,2,1,74.48484848,73.18333333,2
1.294117647,71,42,2.305,59,1,1.058823529,55,34,59,1.581,5,5,5,15,3,4,40,60,0,0,3,3,72.61818182,73.18333333,0
1.294117647,71,42,2.616,59,0,1.588235294,58,63,56,1.954,4,6,14,14,5,4,56,44,0,0,2,3,69.42105263,73.18333333,0
1.294117647,71,42,2.366,59,-1,1.352941176,44,55,60,1.521,7,6,15,16,5,7,50,50,0,0,2,1,71.66666667,73.18333333,2
1.294117647,71,42,2.332,59,-3,0.882352941,45,32,59,1.378,7,4,18,12,6,1,61,39,0,0,1,2,69.87096774,73.18333333,0
1.294117647,71,42,2.567,59,0,1.882352941,50,66,68,2.89,5,5,15,26,3,6,37,63,0,0,1,3,77.56716418,73.18333333,0
1.294117647,71,42,2.363,59,0,1.294117647,48,41,59,1.548,3,13,8,20,1,16,46,54,0,0,2,3,73.13432836,73.18333333,2
1.294117647,71,42,2.308,59,3,1.411764706,45,50,47,1.464,1,6,12,29,6,9,48,52,0,0,1,1,72.76190476,73.18333333,1
1.294117647,71,42,2.28,59,-1,1.647058824,37,55,58,1.738,2,3,10,41,3,10,38,62,0,0,2,2,75.57894737,73.18333333,2
1.294117647,71,42,2.497,59,2,1.294117647,40,48,51,1.357,2,4,15,16,7,8,51,49,0,0,1,2,72.23076923,73.18333333,1
1.294117647,71,42,2.418,59,-1,0.882352941,40,35,48,1.344,1,9,8,14,6,3,44,56,0,0,1,1,70.7027027,73.18333333,2
1.294117647,71,42,2.399,59,0,1.294117647,59,63,69,1.473,8,4,22,19,0,7,43,57,0,0,1,2,72.57575758,73.18333333,0
1.294117647,71,42,2.342,59,0,2.470588235,49,41,31,1.705,4,4,12,9,7,7,43,57,0,0,3,2,74.07594937,73.18333333,1
1.294117647,71,42,2.317,59,0,1.294117647,51,37,55,1.442,2,7,9,22,2,5,46,54,0,0,1,2,69.18072289,73.18333333,0
1.294117647,71,42,2.495,59,-1,1.176470588,47,44,42,1.29,10,4,16,23,8,4,44,56,0,0,2,5,72.48979592,73.18333333,0
1.647058824,48,41,3.205,59,6,3,22,72,45,4.359,3,7,8,15,2,15,27,73,0,0,0,0,80.17857143,73.13432836,1
1.647058824,48,41,2.847,59,6,2.882352941,49,65,71,3.197,4,5,13,20,5,8,34,66,0,0,0,1,76.63513514,73.13432836,1
1.647058824,48,41,2.478,59,3,1.823529412,61,61,73,1.622,3,5,8,7,5,4,41,59,0,0,4,2,74.48484848,73.13432836,1
1.647058824,48,41,2.585,59,5,1.058823529,55,34,59,1.365,8,4,28,14,4,7,50,50,0,0,0,2,72.61818182,73.13432836,1
1.647058824,48,41,2.512,59,4,1.588235294,58,63,56,1.388,5,3,16,16,4,7,53,47,0,0,1,1,69.42105263,73.13432836,1
1.647058824,48,41,2.659,59,2,1.352941176,44,55,60,1.451,2,5,18,14,7,5,43,57,0,0,1,1,71.66666667,73.13432836,0
1.647058824,48,41,2.701,59,-2,0.882352941,45,32,59,1.171,3,6,13,26,2,5,62,38,0,0,1,4,69.87096774,73.13432836,0
1.647058824,48,41,2.511,59,0,1.882352941,50,66,68,2.328,9,7,17,11,5,6,47,53,0,0,2,2,77.56716418,73.13432836,1
1.647058824,48,41,2.403,59,-1,1.411764706,45,50,47,1.481,7,5,24,10,5,5,47,53,0,0,3,0,72.76190476,73.13432836,1
1.647058824,48,41,2.423,59,1,1.647058824,37,55,58,1.853,13,4,19,12,11,6,54,46,0,0,1,3,75.57894737,73.13432836,0
1.647058824,48,41,2.536,59,1,1.294117647,40,48,51,1.371,7,2,13,20,6,8,42,58,0,0,2,2,72.23076923,73.13432836,2
1.647058824,48,41,2.369,59,0,0.941176471,71,42,59,1.446,5,8,16,18,8,5,48,52,0,0,1,0,73.18333333,73.13432836,2
1.647058824,48,41,2.947,59,-1,0.882352941,40,35,48,1.08,7,3,20,15,11,2,42,58,0,0,3,3,70.7027027,73.13432836,2
1.647058824,48,41,2.612,59,-4,1.294117647,59,63,69,1.331,5,6,19,7,9,2,55,45,0,0,1,3,72.57575758,73.13432836,0
1.647058824,48,41,2.49,59,6,2.470588235,49,41,31,1.468,4,2,17,7,3,5,41,59,0,0,2,1,74.07594937,73.13432836,1
1.647058824,48,41,2.586,59,-1,1.294117647,51,37,55,1.255,7,3,19,16,5,6,53,47,0,0,3,2,69.18072289,73.13432836,0
1.647058824,48,41,2.472,59,0,1.176470588,47,44,42,1.382,5,0,9,28,3,2,45,55,0,0,4,3,72.48979592,73.13432836,1
1.058823529,45,50,3.151,47,4,3,22,72,45,5.601,1,9,3,21,1,6,32,68,0,0,3,0,80.17857143,72.76190476,1
1.058823529,45,50,2.959,47,2,2.882352941,49,65,71,4.392,1,5,7,18,3,5,40,60,0,0,2,0,76.63513514,72.76190476,1
1.058823529,45,50,2.373,47,0,1.823529412,61,61,73,2.531,4,6,14,13,2,6,48,52,0,0,6,1,74.48484848,72.76190476,1
1.058823529,45,50,2.301,47,-1,1.058823529,55,34,59,1.558,4,7,7,18,4,9,53,47,0,0,3,2,72.61818182,72.76190476,2
1.058823529,45,50,2.389,47,0,1.588235294,58,63,56,1.461,6,6,11,13,4,6,50,50,0,0,3,3,69.42105263,72.76190476,0
1.058823529,45,50,2.349,47,-2,1.352941176,44,55,60,1.507,2,2,19,13,7,4,61,39,0,0,4,3,71.66666667,72.76190476,0
1.058823529,45,50,2.539,47,-3,0.882352941,45,32,59,1.241,3,4,6,18,1,3,62,38,0,0,1,4,69.87096774,72.76190476,2
1.058823529,45,50,2.285,47,2,1.882352941,50,66,68,1.934,5,7,23,20,4,3,46,54,0,0,2,1,77.56716418,72.76190476,1
1.058823529,45,50,2.357,47,1,1.294117647,48,41,59,1.734,1,10,11,15,3,6,52,48,0,0,3,3,73.13432836,72.76190476,1
1.058823529,45,50,2.265,47,-1,1.647058824,37,55,58,1.749,6,7,16,26,5,9,44,56,1,0,4,3,75.57894737,72.76190476,1
1.058823529,45,50,2.48,47,-2,1.294117647,40,48,51,1.297,3,7,14,24,8,3,56,44,0,0,1,2,72.23076923,72.76190476,0
1.058823529,45,50,2.291,47,-3,0.941176471,71,42,59,1.664,8,2,13,17,7,7,52,48,0,0,2,2,73.18333333,72.76190476,2
1.058823529,45,50,2.965,47,-2,0.882352941,40,35,48,1.042,2,2,9,14,4,5,50,50,0,0,3,2,70.7027027,72.76190476,2
1.058823529,45,50,2.396,47,0,1.294117647,59,63,69,1.431,5,3,16,13,4,9,46,54,0,0,0,2,72.57575758,72.76190476,1
1.058823529,45,50,2.313,47,8,2.470588235,49,41,31,1.997,6,7,12,14,2,5,48,52,0,0,2,1,74.07594937,72.76190476,1
1.058823529,45,50,2.243,47,-2,1.294117647,51,37,55,1.428,2,8,6,28,0,6,48,52,0,0,3,2,69.18072289,72.76190476,2
1.058823529,45,50,2.298,47,-1,1.176470588,47,44,42,1.512,2,3,16,14,2,5,46,54,0,0,1,4,72.48979592,72.76190476,1
0.647058824,51,37,4.536,55,3,3,22,72,45,9.307,4,4,9,7,4,7,36,64,0,0,1,2,80.17857143,69.18072289,1
0.647058824,51,37,3.104,55,6,2.882352941,49,65,71,4.812,1,4,7,24,4,3,33,67,0,0,2,4,76.63513514,69.18072289,1
0.647058824,51,37,2.493,55,2,1.823529412,61,61,73,3.152,4,2,21,7,4,4,55,45,0,0,1,1,74.48484848,69.18072289,1
0.647058824,51,37,2.196,55,-2,1.058823529,55,34,59,1.718,4,3,9,15,7,4,34,66,0,0,3,3,72.61818182,69.18072289,2
0.647058824,51,37,2.344,55,-3,1.588235294,58,63,56,1.496,5,8,14,14,4,5,48,52,0,1,4,3,69.42105263,69.18072289,2
0.647058824,51,37,2.217,55,-2,1.352941176,44,55,60,1.73,2,6,20,24,5,7,43,57,0,0,3,2,71.66666667,69.18072289,2
0.647058824,51,37,2.283,55,0,0.882352941,45,32,59,1.463,4,2,17,14,4,2,58,42,0,0,3,2,69.87096774,69.18072289,1
0.647058824,51,37,2.503,55,2,1.882352941,50,66,68,2.859,7,6,16,12,4,4,56,44,0,0,0,0,77.56716418,69.18072289,1
0.647058824,51,37,2.286,55,1,1.294117647,48,41,59,1.977,5,6,18,18,5,5,51,49,0,0,1,4,73.13432836,69.18072289,1
0.647058824,51,37,2.225,55,2,1.411764706,45,50,47,1.733,6,3,21,12,3,1,45,55,0,0,3,2,72.76190476,69.18072289,1
0.647058824,51,37,2.225,55,-3,1.647058824,37,55,58,1.912,3,3,13,28,1,10,35,65,0,0,2,1,75.57894737,69.18072289,0
0.647058824,51,37,2.294,55,-2,1.294117647,40,48,51,1.786,2,8,7,30,5,4,36,64,0,0,5,5,72.23076923,69.18072289,0
0.647058824,51,37,2.134,55,0,0.941176471,71,42,59,1.766,4,8,9,21,7,5,40,60,0,0,3,2,73.18333333,69.18072289,0
0.647058824,51,37,2.474,55,4,0.882352941,40,35,48,1.302,4,3,14,17,5,4,51,49,0,0,3,3,70.7027027,69.18072289,1
0.647058824,51,37,2.292,55,1,1.294117647,59,63,69,1.647,7,2,10,7,7,6,47,53,0,0,4,3,72.57575758,69.18072289,1
0.647058824,51,37,2.356,55,-1,2.470588235,49,41,31,2.223,3,4,18,10,4,9,44,56,0,0,6,2,74.07594937,69.18072289,0
0.647058824,51,37,2.284,55,1,1.176470588,47,44,42,1.596,5,2,12,3,6,2,50,50,0,0,5,3,72.48979592,69.18072289,0
1,59,63,3.948,69,3,3,22,72,45,6.569,2,10,4,26,2,16,31,69,0,0,1,1,80.17857143,72.57575758,1
1,59,63,3.252,69,2,2.882352941,49,65,71,4.654,7,11,9,25,5,11,30,70,1,0,0,0,76.63513514,72.57575758,1
1,59,63,2.623,69,1,1.823529412,61,61,73,3.066,5,13,7,18,2,12,44,56,0,0,0,1,74.48484848,72.57575758,1
1,59,63,2.412,69,-3,1.058823529,55,34,59,1.618,3,7,5,26,2,17,34,66,0,0,4,1,72.61818182,72.57575758,2
1,59,63,2.558,69,2,1.588235294,58,63,56,1.358,2,6,15,31,8,8,52,48,0,0,4,1,69.42105263,72.57575758,0
1,59,63,2.341,69,1,1.352941176,44,55,60,1.731,8,6,9,19,6,5,42,58,0,0,2,1,71.66666667,72.57575758,1
1,59,63,2.323,69,2,0.882352941,45,32,59,1.4,6,4,20,10,8,3,69,31,0,0,2,3,69.87096774,72.57575758,0
1,59,63,2.508,69,1,1.882352941,50,66,68,2.345,3,5,7,15,0,7,50,50,0,0,0,4,77.56716418,72.57575758,1
1,59,63,2.475,69,4,1.294117647,48,41,59,1.723,1,11,10,19,7,10,62,38,0,0,2,1,73.13432836,72.57575758,1
1,59,63,2.302,69,0,1.411764706,45,50,47,1.691,3,2,17,12,1,0,51,49,0,0,1,2,72.76190476,72.57575758,1
1,59,63,2.681,69,4,1.647058824,37,55,58,2.107,1,3,24,24,6,8,51,49,0,0,2,1,75.57894737,72.57575758,1
1,59,63,2.436,69,-2,1.294117647,40,48,51,1.505,4,8,13,29,4,4,48,52,0,0,4,3,72.23076923,72.57575758,2
1,59,63,2.352,69,0,0.941176471,71,42,59,1.678,5,5,6,18,7,6,46,54,0,0,1,2,73.18333333,72.57575758,0
1,59,63,2.483,69,0,0.882352941,40,35,48,1.314,5,3,13,8,8,8,53,47,0,0,2,3,70.7027027,72.57575758,1
1,59,63,2.394,69,2,2.470588235,49,41,31,2.137,3,12,8,9,7,11,44,56,0,0,2,1,74.07594937,72.57575758,1
1,59,63,2.524,69,-1,1.294117647,51,37,55,1.282,1,2,13,16,2,2,48,52,0,0,1,2,69.18072289,72.57575758,0
1,59,63,2.467,69,-1,1.176470588,47,44,42,1.453,3,10,5,23,6,11,40,60,0,0,1,3,72.48979592,72.57575758,2
1.352941176,45,32,4.8,59,5,3,22,72,45,12.02,0,18,12,24,4,20,27,73,0,0,0,2,80.17857143,69.87096774,1
1.352941176,45,32,3.288,59,2,2.882352941,49,65,71,5.319,0,9,9,19,2,6,30,70,0,0,2,0,76.63513514,69.87096774,0
1.352941176,45,32,2.554,59,0,1.823529412,61,61,73,3.313,4,10,10,16,1,6,24,76,0,0,1,3,74.48484848,69.87096774,2
1.352941176,45,32,2.231,59,-2,1.058823529,55,34,59,1.916,4,2,10,16,4,10,32,68,0,0,3,2,72.61818182,69.87096774,2
1.352941176,45,32,2.289,59,-1,1.588235294,58,63,56,1.835,2,4,12,23,2,10,40,60,0,0,3,3,69.42105263,69.87096774,0
1.352941176,45,32,2.284,59,1,1.352941176,44,55,60,2.091,1,3,17,8,3,7,42,58,0,1,5,0,71.66666667,69.87096774,0
1.352941176,45,32,2.535,59,1,1.882352941,50,66,68,3.066,1,8,13,19,4,5,30,70,0,0,1,1,77.56716418,69.87096774,0
1.352941176,45,32,2.397,59,2,1.294117647,48,41,59,2.158,5,7,12,14,6,5,42,58,0,0,2,3,73.13432836,69.87096774,1
1.352941176,45,32,2.188,59,3,1.411764706,45,50,47,2.102,1,10,15,21,1,8,32,68,0,0,2,3,72.76190476,69.87096774,2
1.352941176,45,32,2.35,59,2,1.647058824,37,55,58,2.324,6,6,16,23,3,7,29,71,0,0,2,1,75.57894737,69.87096774,0
1.352941176,45,32,2.316,59,0,1.294117647,40,48,51,1.746,7,10,24,11,5,8,38,62,0,0,3,4,72.23076923,69.87096774,2
1.352941176,45,32,2.209,59,3,0.941176471,71,42,59,2.01,6,3,14,11,4,5,40,60,0,0,2,2,73.18333333,69.87096774,1
1.352941176,45,32,2.305,59,-1,0.882352941,40,35,48,1.766,4,6,18,30,5,4,36,64,0,0,5,2,70.7027027,69.87096774,2
1.352941176,45,32,2.359,59,-2,1.294117647,59,63,69,2.021,7,8,17,12,2,4,35,65,0,0,3,1,72.57575758,69.87096774,2
1.352941176,45,32,2.57,59,3,2.470588235,49,41,31,2.541,5,1,20,7,7,6,43,57,0,1,4,1,74.07594937,69.87096774,1
1.352941176,45,32,2.169,59,0,1.294117647,51,37,55,1.816,5,5,20,15,3,5,44,56,0,0,3,2,69.18072289,69.87096774,1
1.352941176,45,32,2.178,59,-1,1.176470588,47,44,42,1.892,1,5,16,22,2,3,30,70,0,0,2,3,72.48979592,69.87096774,2
1.352941176,44,55,4.027,60,2,3,22,72,45,8.281,0,11,6,32,1,9,24,76,0,0,2,1,80.17857143,71.66666667,2
1.352941176,44,55,3.185,60,4,2.882352941,49,65,71,4.124,2,8,3,8,1,15,38,62,0,0,0,0,76.63513514,71.66666667,1
1.352941176,44,55,2.412,60,-1,1.823529412,61,61,73,2.541,3,11,2,22,3,5,33,67,0,0,0,3,74.48484848,71.66666667,1
1.352941176,44,55,2.346,60,-2,1.058823529,55,34,59,1.46,4,11,11,22,6,11,34,66,0,0,3,3,72.61818182,71.66666667,0
1.352941176,44,55,2.485,60,2,1.588235294,58,63,56,1.423,5,1,17,8,3,2,52,48,0,0,2,2,69.42105263,71.66666667,0
1.352941176,44,55,2.492,60,-1,0.882352941,45,32,59,1.239,6,2,8,22,8,3,59,41,0,0,2,1,69.87096774,71.66666667,2
1.352941176,44,55,2.452,60,-2,1.882352941,50,66,68,2.301,12,7,21,15,6,6,49,51,0,0,2,3,77.56716418,71.66666667,0
1.352941176,44,55,2.482,60,-2,1.294117647,48,41,59,1.453,9,6,9,20,10,4,50,50,0,0,2,3,73.13432836,71.66666667,2
